"sitio_id","sitio_nm","id","actividad_id","actividad_label","abreviatura_id","abreviatura_label","carga_actividad"
"0971f5aa-7f00-0010-3efb-0000a4f101bb",RUTA PUERTO GRANDE,"9084adad-9322-4b4c-b11d-21275241848c",ff75bbd1-c4a1-4c21-9dba-ff444b7dba84,KAYAK,ff75bbd1-c4a1-4c21-9dba-ff444b7dba84,KY,0
f434abb8-a8e3-11e4-b69d-6c3be5ba6ec8,ISLOTE CALDWELL,"31d9de55-0c16-4de4-9f6a-4a15723cda46",ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,BUCEO SCUBA,ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,SC,
"4e8d23e7-108e-4b79-a104-352c1dd70e19",ISLOTE PUNTA PITT,efdcfefe-8400-43a4-b4df-2593222c4fda,"57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,
"9a95afef-e3b4-4e7f-969e-b08651d5d89c",BALTRA NE,"5b1e0e67-2958-4049-8643-4173c361b542",eac9ef79-f37e-4f4a-ad0f-8b10010f1069,CHECK DIVE,eac9ef79-f37e-4f4a-ad0f-8b10010f1069,CD,
"1d90de97-1d20-42c0-bd40-b632a7c49baf",PUERTO POSADA,"47547d36-cca5-4fc7-bcc5-362346746473",ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,BUCEO SCUBA,ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,SC,
e7d1d3f6-9578-41a7-8176-fb837d587cf9,RÁBIDA,"93b9387f-da33-4a29-89f9-b2a9d45700f2","0c537320-7f00-0010-3efb-00005520442a",TABLA REMO,"0c537320-7f00-0010-3efb-00005520442a",TR,0
f4392c10-a8e3-11e4-b954-6c3be5ba6ec8,PUERTO GRANDE,f6d429b8-0b0e-4c04-9911-24d1e7268d7f,"57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,
a6052e41-ef39-4648-a5f0-cbfbcf28d260,BAHÍA DARWIN,"7549b1b7-d318-4169-98f3-83f467b00733",ff75bbd1-c4a1-4c21-9dba-ff444b7dba84,KAYAK,ff75bbd1-c4a1-4c21-9dba-ff444b7dba84,KY,
"8069d708-6770-442b-90ff-366d79513eb5",PLAYA NEGRA,b409f077-8fa2-481c-b4b9-12adbb6eeabe,"931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
"72159e2a-c5a0-4ab1-8a04-1e48b35d319b",ISLA LOBOS,c8625b20-3b57-4994-9f53-44fd4578105e,"9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CAMINATA,"9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CA,
"830342db-6ca0-4c1a-86dd-56c636e621f4",GALAPAGUERA NATURAL,"9cce2b10-fc7c-4bb4-b264-c83f2a55c11e","931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
f438881e-a8e3-11e4-8749-6c3be5ba6ec8,LUZ DEL DIA,a4f3c10e-7be7-462f-8747-6ba0feffd220,ff75bbd1-c4a1-4c21-9dba-ff444b7dba84,KAYAK,ff75bbd1-c4a1-4c21-9dba-ff444b7dba84,KY,0
b84329fe-3097-11e5-afe0-6c3be5ba6ec8,PLAYA ESCONDIDA,"940e34e5-3205-4938-9f12-7df89bd15506","9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CAMINATA,"9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CA,0
b2807b24-f4fc-4098-aa3d-4b3d831172cb,LA PREDIAL,d047c38b-9be0-478a-a28c-93bc8aded23f,bf289c8a-b410-4af1-89d4-fe657fbc7d2e,BUCEO DE INSTRUCCIÓN,bf289c8a-b410-4af1-89d4-fe657fbc7d2e,BI,0
"43725ab0-c59d-423e-9b1b-b22d1db97fb6",BAHÍA PINGUINO,"033940e9-d4bf-4fee-a223-f5088f485d69","57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,0
"82d12c0b-8b33-4f2e-81e7-b16b8ed0a901",BAHÍA BALLENA,e58d9515-13f4-4326-a60c-e04c6f464023,"931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
"82d12c0b-8b33-4f2e-81e7-b16b8ed0a901",BAHÍA BALLENA,fe7dc5a2-dd82-4b9b-aa6d-a206211caefc,"0c537320-7f00-0010-3efb-00005520442a",TABLA REMO,"0c537320-7f00-0010-3efb-00005520442a",TR,0
d932433f-4bca-4e8e-8869-901e94dce903,LEÓN DORMIDO,a112f2e7-608f-4b81-a337-a42415a747af,"0b24b52c-7f00-0010-1180-00002331a6d9",CIRCUNNAVEGACIÓN,"0b24b52c-7f00-0010-1180-00002331a6d9",CN,0
aa8ab722-6ce6-460e-906a-cdfd41e41d64,ROCA FELIPE,aa2c9524-1766-4967-8c4b-bf284baa8f8c,ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,BUCEO SCUBA,ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,SC,
"5c831bf6-14ae-11e5-850a-6c3be5ba6ec8",BAHÍA CARTAGO GRANDE,e78f2cda-2ffa-4fba-89a6-554f0573d3d2,"931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
"9114a61f-f80f-47a4-bb13-3017e98b45b1",PUNTA SHARK BAY,"6b0f8cb7-8afe-402d-a17c-a15c6546a675",ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,BUCEO SCUBA,ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,SC,
fefcbf16-d7c4-44c5-9c16-388aa35083c9,EL FINADO,"6d34bf39-1228-484f-9e94-2228d8d724f3","931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
f43225e6-a8e3-11e4-8569-6c3be5ba6ec8,CALERA,"84cf45d9-f9fe-4a34-9d11-e0b6ca502a01","931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
"4164f5b0-6bdb-4a4c-93f7-3e1a9cd4da5d",ISLOTE CUATRO HERMANOS,"05431185-5ae8-456f-968b-f71970929be9","931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
"95a0be02-450c-4ee1-b43e-ddef8e5a3de5",FONDADERO (DARWIN),f56830a3-0ca3-4154-954e-56d895c84efe,fe8c554a-f0a7-42c2-be50-ab53cc202931,BUCEO NOCTURNO,fe8c554a-f0a7-42c2-be50-ab53cc202931,BN,
"6ce03caa-06b9-49db-b003-4094f8240f64",DARWIN,abe07ed2-b22e-48ef-8bf7-9d25f2a011d8,ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,BUCEO SCUBA,ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,SC,
"5e1ed4eb-6302-443f-ac2a-1c0951cbf75e",FONDADERO (WOLF),"96089349-fecd-4e71-97d6-dd5bff19fada",fe8c554a-f0a7-42c2-be50-ab53cc202931,BUCEO NOCTURNO,fe8c554a-f0a7-42c2-be50-ab53cc202931,BN,
"1f05aa3e-7545-4a29-8cc3-1fc7660e0969",FONDADERO (CABO MARSHALL),"0e067dac-9550-4071-9faf-f1b88693306a",fe8c554a-f0a7-42c2-be50-ab53cc202931,BUCEO NOCTURNO,fe8c554a-f0a7-42c2-be50-ab53cc202931,BN,
ec310325-cc3c-45fa-b82c-0c33bbb1415d,ROCA SIN NOMBRE,"0023f1eb-0863-4a9a-945c-1b7576a36b85",ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,BUCEO SCUBA,ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,SC,
dc6f658e-ff6e-41c0-b799-1e44e59dbba0,ROCAS GORDON,ab0abf84-0438-413b-ba4c-f936bad66ff6,"931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
"85cad35c-e63d-4ff1-9784-6fdd5bafb64e",PUNTA DEL MIEDO,"817abd91-1877-4dec-9cc8-d03d3d2ee119",ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,BUCEO SCUBA,ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,SC,
"0ee1f49f-7f00-0010-89c3-000067347878",PLAYA NORTE CERRO BRUJO,f5621c3e-d434-4268-93a2-25d34cc2802c,"931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,10
"9a95afef-e3b4-4e7f-969e-b08651d5d89c",BALTRA NE,"293f7000-27b4-4c61-b2a3-23bf5edab909",ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,BUCEO SCUBA,ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,SC,
"24bbd9e4-1bc2-42a5-8d57-f83e3a17a198",CIUDAD DE LAS MANTAS,"193e236b-2b57-4278-acff-5dce5533eb9a",ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,BUCEO SCUBA,ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,SC,
d9bde7b9-cb39-407e-a995-f5d5986eb7fc,ISLA EDÉN,"76d02b71-0b2d-43c4-948a-f78174242f5f",ff75bbd1-c4a1-4c21-9dba-ff444b7dba84,KAYAK,ff75bbd1-c4a1-4c21-9dba-ff444b7dba84,KY,
af28ed6a-1fe4-4005-be5e-fc69734b3769,LOS TÚNELES,d65902ca-1cc4-4be6-8d04-d2cb5f394d46,"931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
f438a4fc-a8e3-11e4-b961-6c3be5ba6ec8,PUNTA MONTALVO,"22c7e269-18c9-42a1-9107-f42c37df6768",ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,BUCEO SCUBA,ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,SC,0
"18e57ba6-cfc7-4574-9966-dcf4269e5f7f",VOLCÁN SIERRA NEGRA/VOLCÁN CHICO,b7e9fb27-7ba4-443b-ac02-ce68d00e6f36,"02563adc-7f00-0010-1180-00009a892925",CAMPAMENTO,"02563adc-7f00-0010-1180-00009a892925",CP,0
af28ed6a-1fe4-4005-be5e-fc69734b3769,LOS TÚNELES,"876b0eae-14c7-459c-b4c7-e1a799a29412","57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,
"1d1ae14d-b1ee-4df0-9980-2243762e96d5",BAJO DE CERRO BRUJO,"05518a4a-61e7-4c22-9d24-fedea137908f",ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,BUCEO SCUBA,ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,SC,
"5cb01c34-b83a-41a9-a41a-b7cc52ea434a",ISLOTE TORTUGA OESTE,cb2b5e2e-6cd2-4667-8d71-5479ec93f3cb,"931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,0
"5370ee82-9c29-4a7c-a2bd-195249911b27",PLAYA BAQUERIZO,"938cf726-b1b1-4ce3-a176-5cb6306848d6","931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
"3c4df120-14af-11e5-850a-6c3be5ba6ec8",RUTA EL EMBARCADERO,"170b7f1b-b120-4ee0-98a0-be5c5e6a06bf","0c537320-7f00-0010-3efb-00005520442a",TABLA REMO,"0c537320-7f00-0010-3efb-00005520442a",TR,0
"5c831bf6-14ae-11e5-850a-6c3be5ba6ec8",BAHÍA CARTAGO GRANDE,"43c8c9ae-d108-4cfe-aeb8-1be426bfdf43","57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,
"51d661c0-573b-453b-94e8-7d09dc4b0321",LA LOBERÍA - ISLA ISABELA,"152ae2ec-bffe-451e-85b9-6cf015f601c2","931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
"30badeca-a297-4049-9098-cf0aebb85116",MANGLECITO,b35368cd-4e63-426b-8e12-c1913bbcf64e,"931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
"30badeca-a297-4049-9098-cf0aebb85116",MANGLECITO,"2de9124c-4467-4e25-af45-cfb8d6ef53b8","9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CAMINATA,"9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CA,0
"27a9b38c-6e72-448d-a3fe-fa5e36736a89",PUNTA CARRIÓN EXTERIOR,"80112921-850b-49d1-9420-f58cdac47245",fe8c554a-f0a7-42c2-be50-ab53cc202931,BUCEO NOCTURNO,fe8c554a-f0a7-42c2-be50-ab53cc202931,BN,
aa8ab722-6ce6-460e-906a-cdfd41e41d64,ROCA FELIPE,"209ddb37-b895-4053-8682-b69ff3042306","931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
ce97bd80-bc4a-4eaf-b817-1ad7420b0a5c,ISLOTE MOSQUERA,"56ec8112-4e84-4da4-ade2-8aee698af1d9",ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,BUCEO SCUBA,ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,SC,
"830342db-6ca0-4c1a-86dd-56c636e621f4",GALAPAGUERA NATURAL,fd4cb5c7-53f9-4b1f-8f5c-d5c4031db0b0,"9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CAMINATA,"9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CA,
"0ee1f49f-7f00-0010-89c3-000067347878",PLAYA NORTE CERRO BRUJO,"73b03a44-f6c1-4229-b697-b55d41512eee","57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,10
"928a78b1-47f7-4692-bc70-1cf48ee2b1f0",LA RATONERA,"398e8aa1-227e-459b-9335-a5c0ff48ee9e","9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CAMINATA,"9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CA,0
"928a78b1-47f7-4692-bc70-1cf48ee2b1f0",LA RATONERA,"09c907cf-24e5-4a1c-8d3a-cf0d2fab536b","621279b0-9e1e-460d-922b-1e485f0a2955",SURF,"621279b0-9e1e-460d-922b-1e485f0a2955",SF,0
"5370ee82-9c29-4a7c-a2bd-195249911b27",PLAYA BAQUERIZO,f38c1cce-73b0-4cc8-9dae-9bd92b54517b,"9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CAMINATA,"9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CA,
f436275e-a8e3-11e4-a5e8-6c3be5ba6ec8,ISLOTE TORTUGA,cb2a904b-d96e-4395-a16b-cb9804550b77,ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,BUCEO SCUBA,ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,SC,
"0ed90edb-7f00-0010-89c3-00008d9bfb9f",MOSQUERA SUR,"8c342945-15cf-44de-8dce-ab3807810356","931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,0
d9bde7b9-cb39-407e-a995-f5d5986eb7fc,ISLA EDÉN,"1ddf9fce-8c73-419d-8244-325ae38b6f67","931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
f43abc6a-a8e3-11e4-af3c-6c3be5ba6ec8,TORTUGA BAY,"18463dba-5360-4f46-90b3-4ddc124b78c7","621279b0-9e1e-460d-922b-1e485f0a2955",SURF,"621279b0-9e1e-460d-922b-1e485f0a2955",SF,0
f43323ce-a8e3-11e4-86e3-6c3be5ba6ec8,CERRO TIJERETAS,"21dc18f3-afc3-4fa9-b91c-26c25a1e825a","931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
"0987df61-7f00-0010-3efb-0000b7b87e4a",RUTA MUELLE MUNICIPAL,"0eda8f25-9f14-4d3b-9133-3f5d97c15232",ff75bbd1-c4a1-4c21-9dba-ff444b7dba84,KAYAK,ff75bbd1-c4a1-4c21-9dba-ff444b7dba84,KY,0
e7fbeb24-686b-41c0-9411-9bc567e7d29e,DAPHNE MAYOR,"1f93ae5c-9c28-43fa-8a04-a3104a43dfdf","0b24b52c-7f00-0010-1180-00002331a6d9",CIRCUNNAVEGACIÓN,"0b24b52c-7f00-0010-1180-00002331a6d9",CN,3
"0971f5aa-7f00-0010-3efb-0000a4f101bb",RUTA PUERTO GRANDE,ceaf3bc3-7c62-49d4-9cc9-96db517153cb,"0c537320-7f00-0010-3efb-00005520442a",TABLA REMO,"0c537320-7f00-0010-3efb-00005520442a",TR,0
f4368992-a8e3-11e4-bc77-6c3be5ba6ec8,LA FE,f6d6f2fa-2e59-4a1f-8a7e-d52a201e16b4,"931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,10
f43731c6-a8e3-11e4-81cc-6c3be5ba6ec8,MINAS DE AZUFRE,"94f2c570-deba-4324-b48b-27fa80fe5795","02563adc-7f00-0010-1180-00009a892925",CAMPAMENTO,"02563adc-7f00-0010-1180-00009a892925",CP,0
f4383c9c-a8e3-11e4-947a-6c3be5ba6ec8,PUNTA CORMORANT ,a290ef90-fb3c-4a38-a83e-2dea88c0b1e9,"57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,
"819469d3-c35f-4bed-8a92-cead74b23c67",PUNTA ESTRADA,"2a5f54a0-efef-4649-84d0-921d04112fec",ff75bbd1-c4a1-4c21-9dba-ff444b7dba84,KAYAK,ff75bbd1-c4a1-4c21-9dba-ff444b7dba84,KY,0
"299fe007-2a39-495c-8208-a94a41f36224",PUNTA ARGERMEYER,"847f71be-2fd0-426e-ab8a-21e9addc91ff","621279b0-9e1e-460d-922b-1e485f0a2955",SURF,"621279b0-9e1e-460d-922b-1e485f0a2955",SF,0
c8ef969a-ebc7-44f3-8aed-a26b74d698d6,ROCA BALLENA,a52b0888-7f6d-46d0-bad6-b50db3e4c66f,bf289c8a-b410-4af1-89d4-fe657fbc7d2e,BUCEO DE INSTRUCCIÓN,bf289c8a-b410-4af1-89d4-fe657fbc7d2e,BI,0
f4358b5a-a8e3-11e4-9b35-6c3be5ba6ec8,ISLOTE LA VENTANA,"66aab8d0-71fd-40cc-bf75-bd4ae75f7a71","57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,4
"241242c3-f6ac-4322-a2e4-cc4d3eba79a4",PLAYA ESPUMILLA,"9a015a9e-ffca-444d-85f5-9fc9624be6f9","931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
f436d53c-a8e3-11e4-bb7b-6c3be5ba6ec8,LAS PALMITAS,"7c6b8dfc-40ba-4efd-944d-1c28f87e411c","57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,0
cf0492d7-13d2-44fd-8cf8-46efe821e365,CABO MARSHALL,"5d1fb117-af4a-45f8-ac95-71cadf4e4e8d","57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,
f436d53c-a8e3-11e4-bb7b-6c3be5ba6ec8,LAS PALMITAS,d9b4d7b9-7d55-4b8f-b606-f2320c0a24f1,"9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CAMINATA,"9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CA,0
"241242c3-f6ac-4322-a2e4-cc4d3eba79a4",PLAYA ESPUMILLA,d5048c7f-09c9-425e-9fdd-d10d38607654,"57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,
f430dfc4-a8e3-11e4-8bad-6c3be5ba6ec8,BAHÍA ROSA BLANCA,f5eb4ed9-ac51-4cf7-ac3d-20196ed8d3d0,"931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,0
f434a5aa-a8e3-11e4-b705-6c3be5ba6ec8,CAAMAÑO,b2187c5e-c7a1-4a71-95b2-203b81d591b9,"931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,0
"269ecd94-067e-48cc-a709-eece3bf297ed",CALETA BUCANERO,ad575121-bafb-48a3-903c-f4a00d1d4c81,"57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,
f43731c6-a8e3-11e4-81cc-6c3be5ba6ec8,MINAS DE AZUFRE,a9c8525b-1112-4811-a21c-0fef027e916b,"9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CAMINATA,"9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CA,
f43323ce-a8e3-11e4-86e3-6c3be5ba6ec8,CERRO TIJERETAS,d7f105aa-94fd-41c6-9b22-4099eb8414dd,"57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,
"24bbd9e4-1bc2-42a5-8d57-f83e3a17a198",CIUDAD DE LAS MANTAS,c013be33-ded9-4fc4-b73b-568a509248ef,"931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,0
"24bbd9e4-1bc2-42a5-8d57-f83e3a17a198",CIUDAD DE LAS MANTAS,cc201643-6a54-435f-8b68-f94e938f6b5d,"57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,0
"5f0d5004-fa42-4945-9de1-356c18fd673c",SANTA FE/FONDEADERO,"165ab51f-71ce-4c4f-a732-bd213a149a77","931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,8
"269ecd94-067e-48cc-a709-eece3bf297ed",CALETA BUCANERO,"9e35fded-4168-4709-bd52-3ac92302e9cf",ff75bbd1-c4a1-4c21-9dba-ff444b7dba84,KAYAK,ff75bbd1-c4a1-4c21-9dba-ff444b7dba84,KY,
d9bde7b9-cb39-407e-a995-f5d5986eb7fc,ISLA EDÉN,"7c76e601-8586-4999-aea5-397ce3f63336","57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,
"9c731f45-1987-4174-a84d-7cb8ad9115d4",PUNTA MORENO,"5ed8fa85-266c-4a62-abcd-bec25d85b627","931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
"0987df61-7f00-0010-3efb-0000b7b87e4a",RUTA MUELLE MUNICIPAL,"4ca96c5a-359a-494b-964e-cd5947fd7614","0c537320-7f00-0010-3efb-00005520442a",TABLA REMO,"0c537320-7f00-0010-3efb-00005520442a",TR,0
d9bde7b9-cb39-407e-a995-f5d5986eb7fc,ISLA EDÉN,"0909e0a8-b16c-4559-874f-796e19c4daf3","0c537320-7f00-0010-3efb-00005520442a",TABLA REMO,"0c537320-7f00-0010-3efb-00005520442a",TR,0
f43abc6a-a8e3-11e4-af3c-6c3be5ba6ec8,TORTUGA BAY,"8624a3ff-e7b2-45e5-80db-c780b5dbbd28","0c537320-7f00-0010-3efb-00005520442a",TABLA REMO,"0c537320-7f00-0010-3efb-00005520442a",TR,0
"241242c3-f6ac-4322-a2e4-cc4d3eba79a4",PLAYA ESPUMILLA,"5e7c8979-6342-48d2-ae19-63624ebc77df","0c537320-7f00-0010-3efb-00005520442a",TABLA REMO,"0c537320-7f00-0010-3efb-00005520442a",TR,0
"9c731f45-1987-4174-a84d-7cb8ad9115d4",PUNTA MORENO,"68ae9eb9-b639-4e59-a9fc-5f76046277df","57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,
f436275e-a8e3-11e4-a5e8-6c3be5ba6ec8,ISLOTE TORTUGA,"46a0529f-c878-4e8c-bc80-9474ab180659","931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,
a8d0de14-47ef-4551-ba9d-32214106843e,PLAZA SUR,"9ddee385-315b-4652-9330-e9f71716168a",ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,BUCEO SCUBA,ef0b6210-2ad4-4691-b2ab-fb9ad873d39f,SC,6
"64aac576-8e9f-413a-acc8-1918104c43d5",ISLOTE ENDERBY,f306b1cf-a770-490e-b35d-d9ba972cdecb,"931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,0
"64aac576-8e9f-413a-acc8-1918104c43d5",ISLOTE ENDERBY,"98016fed-f661-4f56-8c0b-4af09f66b304","57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,0
f4398322-a8e3-11e4-a376-6c3be5ba6ec8,PUNTA PITT,"5c2e527d-e33f-47f1-b388-61b761be351a","0f4d9343-7f00-0010-2fd3-00005006e0cf",FONDEO,"0f4d9343-7f00-0010-2fd3-00005006e0cf",FD,1
"06885e6f-7f00-0010-2fd3-0000b60bf137",PUNTA CEVALLOS,ace33e73-7d7a-4a20-bb85-3b1ccf3805ac,"9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CAMINATA,"9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CA,0
"0692bbfc-7f00-0010-2fd3-0000173cc7a2",MANZANILLO,"5d47f8fa-7d58-478d-934e-a1f3bdc32dcb","9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CAMINATA,"9b9b69d6-1de1-4862-a7f1-c6d6d34d21c1",CA,0
f436275e-a8e3-11e4-a5e8-6c3be5ba6ec8,ISLOTE TORTUGA,"55efbea2-a5a9-4adb-a70c-60a61cb439e8","57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,0
"0692bbfc-7f00-0010-2fd3-0000173cc7a2",MANZANILLO,"0148d0dd-2c5c-4dde-a24c-c33252d9b300","931a24f3-05e2-45e2-b61e-34a358b440c5",SNORKEL,"931a24f3-05e2-45e2-b61e-34a358b440c5",SN,0
"5cb01c34-b83a-41a9-a41a-b7cc52ea434a",ISLOTE TORTUGA OESTE,"624fa83f-bd9b-4986-bb86-b46efcf4f231","57986a17-f816-41f2-bf46-6e64f281757a",PANGA RIDE,"57986a17-f816-41f2-bf46-6e64f281757a",PR,0
"0a9404c4-7f00-0010-5895-0000234d4c5c",LA HORTENSIA,"8a455e29-6301-41bc-b4f2-749dbe031e10",bf289c8a-b410-4af1-89d4-fe657fbc7d2e,BUCEO DE INSTRUCCIÓN,bf289c8a-b410-4af1-89d4-fe657fbc7d2e,BI,0
